Book Author,Book Name,Book URL,Chapter Name,Chapter Number,Page,Paragraph,Text,Topic
Raul Estrada Isaac Ruiz,Big Data SMACK,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20Big%20Data%20SMACK%20-%20A%20Guide%20to%20Apache%20Spark%2C%20Mesos%2C%20Akka%2C%20Cassandra%2C%20and%20Kafka%20277%20Pages%202016.pdf,Null,Null,25,34,"Data allocation  is a modern concept related to moving the computation resources where the data is located, rather than moving the data to where the computation is. It sounds simple, but due to the hardware (re)evolution, the ability to perform complex calculations on new and powerful client machines doesn’t impact customer perception on the performance of the entire system.",Null
Raul Estrada Isaac Ruiz,Big Data SMACK,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20Big%20Data%20SMACK%20-%20A%20Guide%20to%20Apache%20Spark%2C%20Mesos%2C%20Akka%2C%20Cassandra%2C%20and%20Kafka%20277%20Pages%202016.pdf,Null,Null,25,35,"DevOps (development operations) is a term coined by Andrew Clay Shafer and Patrick Debois at the Agile Conference in 2008. 1 Since then, DevOps has become a movement, a culture, and a lifestyle where software developers and information technology professionals charged with data center operation can live and work in harmony. How is this achieved? Easy: by dissolving the differences between them.",Null
Raul Estrada Isaac Ruiz,Big Data SMACK,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20Big%20Data%20SMACK%20-%20A%20Guide%20to%20Apache%20Spark%2C%20Mesos%2C%20Akka%2C%20Cassandra%2C%20and%20Kafka%20277%20Pages%202016.pdf,Null,Null,25,36,Today  DevOps  is one of the most profitable IT specializations. Modern tools like Docker and Spark simplify the movement between testing and production environments. The developers can have production data easily and the testing environments are almost mirrored with production environments.,Null
Raul Estrada Isaac Ruiz,Big Data SMACK,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20Big%20Data%20SMACK%20-%20A%20Guide%20to%20Apache%20Spark%2C%20Mesos%2C%20Akka%2C%20Cassandra%2C%20and%20Kafka%20277%20Pages%202016.pdf,Null,Null,26,37,"As you will see in Chapter  7 , today’s tendency is containerize the development pipeline from development to production. 1 http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=4599439 CHAPTER 1 ■ BIG DATA, BIG CHALLENGES 7 Is SMACK the Solution? Even today, there are very few companies fully using SMACK. That is, many major companies use a flavor of SMACK—just use one, two, or three letters of the  SMACK stack  . As previously mentioned, Spark has many advantages over Hadoop. Spark also solves problems that Hadoop cannot. However, there are some environments where Hadoop has deep roots and where workflow is completely batch based. In these instances, Hadoop is usually a better choice.",Null
Raul Estrada Isaac Ruiz,Big Data SMACK,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20Big%20Data%20SMACK%20-%20A%20Guide%20to%20Apache%20Spark%2C%20Mesos%2C%20Akka%2C%20Cassandra%2C%20and%20Kafka%20277%20Pages%202016.pdf,Null,Null,26,38,Several SMACK letters have become a requirement for some companies that are in pilot stages and aim to capitalize all the investment in big data tools and training. The purpose of this book is to give you options. The goal is not to make a full pipeline architecture installation of all the five technologies.,Null
Raul Estrada Isaac Ruiz,Big Data SMACK,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20Big%20Data%20SMACK%20-%20A%20Guide%20to%20Apache%20Spark%2C%20Mesos%2C%20Akka%2C%20Cassandra%2C%20and%20Kafka%20277%20Pages%202016.pdf,Null,Null,26,39,"However, there are many alternatives to the SMACK stack technologies. For example, Yarn may be an alternative to Mesos. For batch processing, Apache Flink can be an alternative to Spark. The SMACK stack axiom is to build an end-to-end pipeline and have the right component in the correct position, so that integration can be done quickly and naturally, instead of having expensive tools that require a lot of effort to cohabit among them.",Null
Raul Estrada Isaac Ruiz,Big Data SMACK,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20Big%20Data%20SMACK%20-%20A%20Guide%20to%20Apache%20Spark%2C%20Mesos%2C%20Akka%2C%20Cassandra%2C%20and%20Kafka%20277%20Pages%202016.pdf,Null,Null,27,40,"© Raul Estrada and Isaac Ruiz 2016 R. Estrada and I. Ruiz, Big Data SMACK, DOI 10.1007/978-1-4842-2175-4_2 CHAPTER 2 Big Data, Big Solutions In Chapter   1 , we answered the  Why? . In this chapter, we will answer the  How? . When you understand the Why, the answer to the How happens in only a matter of time.",Null
Raul Estrada Isaac Ruiz,Big Data SMACK,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20Big%20Data%20SMACK%20-%20A%20Guide%20to%20Apache%20Spark%2C%20Mesos%2C%20Akka%2C%20Cassandra%2C%20and%20Kafka%20277%20Pages%202016.pdf,Null,Null,27,41,"This chapter covers the following topics: • Traditional vs. modern (big) data • SMACK in a nutshell • S park, the engine • M esos, the container • A kka, the model • C assandra, the storage • K afka, the broker Traditional vs. Modern (Big) Data Is time quantized? Is there an indivisible amount of time that cannot be divided? Until now, the correct answer to these questions was “Nobody knows.” The only certain thing is that on a human scale, life doesn’t happen in batch mode.",Null
Raul Estrada Isaac Ruiz,Big Data SMACK,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20Big%20Data%20SMACK%20-%20A%20Guide%20to%20Apache%20Spark%2C%20Mesos%2C%20Akka%2C%20Cassandra%2C%20and%20Kafka%20277%20Pages%202016.pdf,Null,Null,27,42,"Many systems are monitoring a continuous stream of events: weather events, GPS signals, vital signs, logs, device metrics…. The list is endless. The natural way to collect and analyze this information is as a stream of data.",Null
Raul Estrada Isaac Ruiz,Big Data SMACK,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20Big%20Data%20SMACK%20-%20A%20Guide%20to%20Apache%20Spark%2C%20Mesos%2C%20Akka%2C%20Cassandra%2C%20and%20Kafka%20277%20Pages%202016.pdf,Null,Null,27,43,"Handling data as streams is the correct way to model this behavior, but until recently, this methodology was very difficult to do well. The previous rates of messages were in the range of thousands of messages per second—the new technologies discussed in this book can deliver rates of millions of messages per second.",Null
Raul Estrada Isaac Ruiz,Big Data SMACK,https://github.com/aridiosilva/AI_Books/blob/0031e6b388b99a8c0b02330a819df8c58204be29/Book%20Big%20Data%20SMACK%20-%20A%20Guide%20to%20Apache%20Spark%2C%20Mesos%2C%20Akka%2C%20Cassandra%2C%20and%20Kafka%20277%20Pages%202016.pdf,Null,Null,27,44,"The point is this: streaming data is not a matter for very specialized computer science projects; stream- based data is becoming the rule for data-driven companies. Table  2-1 compares the three approaches: traditional data, traditional big data, and modern big data.",Null
